pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
46,18,11.0795268064087,0,223.983195503442,1897,41.5201296885819,10339,228.36542714648,0,761,3482,48,874,963,110,721,137,266,330,65,110,65,0.0334822781125488,0.0562295896793605,0.0334822781125488,8,51,52,1.49916273832744,0,0,1,0,5,2,7,0.0197166718601266,0,0.0295750080218608,0.0197166718601266,0.114681391021861,0.0622698633234684,0.157234582485203,138,390,221,26,24,117,0,121,87,0,8,0
42,16,11.45238095,0,281.303058250165,2067,49.21428571,11814,281.303058250165,0,908,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,15,12.6997017704124,0,246.751587753766,1816,43.5396721108583,10363,251.345732207699,0,865,3590,45,750,1069,101,657,131,279,298,51,91,51,0.0281823841777031,0.0498796665846409,0.0281823841777031,5,13,30,1.25,0,0,1,0,5,2,6,0.0206701165193138,0,0.0310051750218446,0.0206701165193138,0.123770634167223,0.0670528463348767,0.157297057577535,137,392,221,26,25,117,0,120,87,0,8,0
42,16,11.2558376161756,0,280.868818072316,2067,49.21428571,11796,280.868818072316,0,907,3830,45,1252,932,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,12.0622119640913,0,282.675668367671,2041,49.0439145873059,11764,282.675668367671,0,934,3865,45,1164,999,102,791,135,373,412,92,132,92,0.0437751457159869,0.0630407812861264,0.0437751457159869,10,63,64,1.8602424377599,3,0,3,3,7,5,9,0.0707527466192034,0,0.0707527466192034,0.0707527466192034,0.160139834056763,0.115446290744812,0.200174792774368,137,392,222,26,24,118,0,123,87,0,8,0
43,13,13.4538769846683,0,302.976505166422,2169,50.4608118615863,13027,302.976505166422,0,1145,4681,48,912,1273,107,783,145,442,399,70,111,70,0.032820477090728,0.0520438988623777,0.032820477090728,5,6,30,1.25,2,0,2,2,6,4,8,0.0531463025831002,0,0.0531463025831002,0.0531463025831002,0.141225716520249,0.0971860095516748,0.185265423488824,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8503478435848,0,307.617891575564,2082,52.05,12304,307.617891575564,0,1078,4317,44,887,1211,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
44,17,11.3769699264326,0,259.70719086147,2070,46.4359717265986,11569,259.70719086147,0,870,3791,48,1120,983,110,792,142,354,409,88,132,88,0.0414552389083168,0.0619794789760628,0.0414552389083168,12,77,72,1.8439429251918,1,0,1,1,5,3,7,0.039460890441642,0,0.039460890441642,0.039460890441642,0.125406866507702,0.0824338784284724,0.168379854494533,138,392,222,26,24,118,0,122,87,0,8,0
42,14,12.8434000186236,0,295.316583294684,2127,49.9373547118614,12582,295.316583294684,0,1050,4360,46,1058,1161,105,800,140,412,411,83,124,83,0.0389923225128802,0.0582193861386223,0.0389923225128802,7,35,47,1.55823321799478,1,0,1,1,5,3,7,0.0357371848022589,0,0.0357371848022589,0.0357371848022589,0.126267148466563,0.0810021668399,0.171532130504205,138,393,222,26,25,118,0,123,87,0,8,0
42,15,13.7313649900332,0,273.913378530401,1976,47.0016370118778,11484,273.913378530401,0,984,3922,46,854,1175,105,682,141,359,355,59,99,59,0.0292421667802587,0.0493681900470789,0.0292421667802587,7,28,43,1.39447799672269,0,0,0,0,4,2,5,0,0,0,0,0.0953653539550542,0.0476826768219354,0.125827615220691,137,394,222,26,26,118,0,120,87,0,8,0
40,12,13.7504038374883,0,306.640245354924,2103,51.6573420386028,12490,306.640245354924,0,1096,4407,44,892,1225,102,771,141,398,387,74,112,74,0.035643071843484,0.0537995136592916,0.035643071843484,5,6,30,1.25,0,0,0,0,4,2,6,0.0161577328825771,0,0.0161577328825771,0.0161577328825771,0.112926186355612,0.0645419596190945,0.16131041309213,138,395,222,26,27,118,0,123,88,0,8,0
43,13,13.5332188222626,0,303.427500868615,2169,50.4566359761531,13047,303.427500868615,0,1146,4691,48,914,1282,107,783,145,441,399,70,111,70,0.0328232411055902,0.0520482818181869,0.0328232411055902,5,6,30,1.25,1,0,1,1,5,3,7,0.0414356654105881,0,0.0414356654105881,0.0414356654105881,0.130604440936829,0.0860200531737084,0.175188828699949,138,395,222,26,27,118,0,123,88,0,8,0
44,17,11.3304601712037,0,264.952097375433,2069,47.1288566769941,11624,264.952097375433,0,879,3801,47,1153,969,108,800,140,359,414,91,134,91,0.04304254250282,0.0632419547459509,0.04304254250282,12,77,72,1.88286206794649,2,0,2,2,6,4,8,0.0513058469558897,0,0.0513058469558897,0.0513058469558897,0.137503843268981,0.0944048452024523,0.180602841515543,138,392,222,26,24,118,0,123,87,0,8,0
40,12,13.227301934047,0,300.700853455013,2078,51.3582318489968,12165,300.700853455013,0,1038,4192,44,976,1136,101,781,138,379,393,82,120,82,0.0393171563666838,0.0574682118657507,0.0393171563666838,6,23,40,1.43296134948503,0,0,0,0,4,2,6,0.0212129101488593,0,0.0212129101488593,0.0212129101488593,0.118030973455766,0.0696219419242871,0.166440005231194,138,394,222,26,26,118,0,123,87,0,8,0
41,15,12.778099914853,0,284.082614213372,2012,48.8439138804279,11697,284.082614213372,0,965,3900,45,1062,1064,101,752,136,372,392,81,121,81,0.0390268755677994,0.0583440254140013,0.0390268755677994,9,48,54,1.69617935712997,2,0,2,2,6,4,7,0.0517309401122905,0,0.0517309401122905,0.0517309401122905,0.143971298679013,0.0978511196931046,0.179964123497493,137,393,222,26,25,118,0,122,87,0,8,0
42,16,11.3750654378503,0,281.157616224249,2067,49.21428571,11808,281.157616224249,0,907,3832,45,1252,937,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.331762613792,2067,49.21428571,11815,281.331762613792,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
39,15,11.8772069173023,0,277.738874917642,1937,48.3723522723091,11116,277.738874917642,0,850,3654,43,1127,913,98,771,133,335,390,87,126,87,0.0423557619046862,0.0620466674993817,0.0423557619046862,9,61,59,1.79252685341922,3,0,3,3,7,5,9,0.0689153787649391,0,0.0689153787649391,0.0689153787649391,0.163764900059949,0.116340139808707,0.211189661103717,138,392,222,26,24,118,0,123,87,0,8,0
42,16,11.45238095,0,281.352179045465,2067,49.21428571,11816,281.352179045465,0,908,3834,45,1252,942,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.8230141961385,0,307.203156157524,2082,52.05,12288,307.203156157524,0,1076,4313,44,887,1209,101,768,140,383,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,14,13.951139432095,0,286.578470195118,1963,48.5161967671636,11596,286.578470195118,0,1016,3958,45,894,1171,100,687,137,370,359,63,101,63,0.0312464561370223,0.0506480162341007,0.0312464561370223,6,22,39,1.42734891139521,0,0,0,0,4,2,6,0.0205621926872181,0,0.0205621926872181,0.0205621926872181,0.11747786361861,0.0690200282711465,0.146847329582378,137,394,222,26,26,118,0,120,87,0,8,0
37,14,12.3061325081784,0,274.181847357484,1807,47.5222940719284,10413,274.181847357484,0,792,3471,41,1002,881,94,717,131,296,351,72,109,72,0.0368388215003901,0.0570034070708384,0.0368388215003901,7,45,46,1.58305156509537,2,0,2,2,6,4,8,0.05070013624735,0,0.05070013624735,0.05070013624735,0.153518826274727,0.102109481552564,0.204928171579941,138,393,222,26,25,118,0,122,87,0,8,0
42,16,11.3230408808245,0,281.003224622142,2067,49.21428571,11802,281.003224622142,0,907,3832,45,1252,936,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,14,14.5247995378038,0,287.803406518583,1940,48.3559308672732,11546,287.803406518583,0,1041,3986,45,812,1222,100,656,137,369,343,54,92,54,0.0274415406439689,0.0468843805042002,0.0274415406439689,5,10,32,1.29588078977513,0,0,0,0,4,2,5,0.00531951187394444,0,0.00531951187394444,0.00531951187394444,0.104521585050031,0.0549205484925748,0.130651981327832,137,394,222,26,26,118,0,120,87,0,8,0
45,18,11.5062635639881,0,254.844365344973,2071,45.7682007706213,11524,254.844365344973,0,861,3784,49,1088,1001,112,785,143,349,405,85,129,85,0.0399254680017289,0.0607627623317264,0.0399254680017289,12,77,72,1.80643442807653,1,0,1,1,5,3,7,0.0280452608619922,0,0.0280452608619922,0.0280452608619922,0.11374835129287,0.0708968058999515,0.156599896330829,138,392,222,26,24,118,0,122,87,0,8,0
40,12,13.4316677287955,0,302.942051790586,2079,51.6050874896322,12205,302.942051790586,0,1053,4233,44,944,1158,101,776,139,380,389,80,117,80,0.0383381355031518,0.0563659100518665,0.0383381355031518,6,17,36,1.36767207435268,0,0,0,0,4,2,6,0.0136431390963127,0,0.0136431390963127,0.0136431390963127,0.111596668122039,0.0626199036876237,0.160573432713349,138,394,222,26,26,118,0,123,87,0,8,0
42,12,13.8134760312405,0,305.089184889833,2166,50.4968875854507,13087,305.089184889833,0,1147,4712,47,921,1310,106,783,144,436,398,70,111,70,0.0329610166181692,0.0521430187835148,0.0329610166181692,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0932619853455549,0.0466309926727775,0.139892978018332,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.2600719806855,0,280.915248131891,2067,49.21428571,11798,280.915248131891,0,907,3830,45,1252,932,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.3782368172859,0,281.164823904894,2067,49.21428571,11808,281.164823904894,0,907,3832,45,1252,938,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,12.9587926748623,0,284.505620499368,2004,48.793432964118,11683,284.505620499368,0,973,3908,45,1036,1079,101,742,136,372,387,78,118,78,0.0378283946638627,0.0571585469034023,0.0378283946638627,8,44,52,1.65476923027544,2,0,2,2,6,4,7,0.0469297659698258,0,0.0469297659698258,0.0469297659698258,0.139890300696567,0.0934100336030427,0.174862876005632,137,393,222,26,25,118,0,122,87,0,8,0
41,14,14.2341104306277,0,281.154571090228,1953,47.6585644208032,11506,281.154571090228,0,1017,3959,45,818,1208,102,663,139,364,346,54,94,54,0.0276592545703752,0.0474468993397647,0.0276592545703752,6,16,36,1.32137705584402,0,0,0,0,4,2,5,0,0,0,0,0.0977103268520374,0.0488551633491511,0.125408870133616,137,394,222,26,26,118,0,120,87,0,8,0
42,16,11.45238095,0,281.280369822033,2067,49.21428571,11813,281.280369822033,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,15,11.9864597217986,0,287.276855557148,2095,49.5622764660063,12149,287.276855557148,0,973,4067,45,1156,1033,104,813,137,393,420,93,134,93,0.0436462036610737,0.0628679566610737,0.0436462036610737,10,57,60,1.79134418900175,3,0,3,3,7,5,9,0.0809085273210638,0,0.0809085273210638,0.0809085273210638,0.167865048599272,0.124386788321064,0.211343309599272,138,392,222,26,24,118,0,123,87,0,8,0
42,12,13.8158339247212,0,305.398056188614,2154,50.7156122168148,12975,305.398056188614,0,1137,4656,47,916,1296,105,781,144,428,396,71,111,71,0.0334697802371775,0.0524579414598312,0.0334697802371775,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0942108991251459,0.047105449562573,0.141316348687719,138,395,222,26,27,118,0,123,88,0,8,0
41,15,11.8003858608901,0,282.002348856449,2052,49.1170620759089,11782,282.002348856449,0,923,3853,45,1202,976,102,805,135,374,419,96,137,96,0.0455117597608584,0.0647585546979822,0.0455117597608584,11,69,67,1.92024623728584,3,0,3,3,7,5,9,0.0777097089039508,0,0.0777097089039508,0.0777097089039508,0.166053251942795,0.121881480870204,0.207566565151909,137,392,222,26,24,118,0,123,87,0,8,0
43,13,13.6004386106238,0,303.80959229191,2169,50.4530980931957,13063,303.80959229191,0,1147,4699,48,916,1289,107,783,145,440,399,70,111,70,0.0328255828271799,0.0520519951347777,0.0328255828271799,5,6,30,1.25,1,0,1,1,5,3,7,0.0315142093896619,0,0.0315142093896619,0.0315142093896619,0.121605911050308,0.076560060219985,0.166651761880631,138,395,222,26,27,118,0,123,88,0,8,0
42,12,13.4132770860195,0,302.961081751099,2162,50.5949056015911,12951,302.961081751099,0,1139,4642,47,908,1259,106,781,144,438,398,70,111,70,0.0331252144088605,0.0522309943937817,0.0331252144088605,5,6,30,1.25,2,0,2,2,6,4,8,0.0598766074289295,0,0.0598766074289295,0.0598766074289295,0.147901286126765,0.103888946777847,0.191913625475683,138,395,222,26,27,118,0,123,88,0,8,0
41,15,11.495800753041,0,281.354288367265,2065,49.2021553322063,11809,281.354288367265,0,909,3838,45,1245,948,102,822,135,374,427,101,142,101,0.0475319814640506,0.0667568588911596,0.0475319814640506,11,76,71,1.99004929941946,3,0,3,3,7,5,9,0.0858028175814038,0,0.0858028175814038,0.0858028175814038,0.172932394253481,0.129367606410808,0.216165493063534,137,392,222,26,24,118,0,123,87,0,8,0
43,17,11.4824792300247,0,266.492467685978,2069,47.2893377199646,11651,266.492467685978,0,882,3807,47,1160,977,108,802,139,360,415,92,135,92,0.043410182377537,0.0635343603295344,0.043410182377537,12,77,72,1.89187624067058,2,0,2,2,6,4,8,0.0540492908339269,0,0.0540492908339269,0.0540492908339269,0.140305658269193,0.097177474673127,0.183433842108393,138,392,222,26,24,118,0,123,87,0,8,0
42,16,11.45238095,0,281.399746221183,2067,49.21428571,11818,281.399746221183,0,908,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.821996346595,0,306.62632435825,2105,51.6127312359236,12513,306.62632435825,0,1096,4426,45,896,1238,102,772,141,398,387,74,112,74,0.0355565206102043,0.0537496255317623,0.0355565206102043,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.098102955515211,0.0490514777576055,0.147154433272816,138,395,222,26,27,118,0,123,88,0,8,0
43,16,11.1009278187278,0,250.5312159599,1920,45.0155093326673,10761,254.237625256519,0,814,3571,45,1041,922,103,764,131,300,361,82,124,82,0.0409825528148056,0.0621037821432726,0.0409825528148056,9,55,55,1.70608565346914,3,0,3,3,7,5,9,0.0695554873137889,0,0.0778934830601103,0.0695554873137889,0.164124961258428,0.112671226912948,0.207240700857586,138,390,221,26,24,117,0,122,87,0,8,0
42,12,13.4813967221337,0,303.704491417658,2150,50.8095808926158,12858,303.704491417658,0,1130,4594,47,905,1252,105,779,143,430,396,71,111,71,0.0336339712235805,0.052547928487974,0.0336339712235805,5,6,30,1.25,2,0,2,2,6,4,8,0.0510427969631393,0,0.0510427969631393,0.0510427969631393,0.140834237727043,0.095938517345091,0.185729958108994,138,395,222,26,27,118,0,123,88,0,8,0
43,17,11.4835526133545,0,266.052618206724,2069,47.2206890436438,11648,266.052618206724,0,881,3805,47,1157,977,108,801,140,360,415,92,135,92,0.0432529177542835,0.0634092785386245,0.0432529177542835,12,77,72,1.88802026482333,2,0,2,2,6,4,8,0.0528757329650243,0,0.0528757329650243,0.0528757329650243,0.139107131094268,0.0959914321377173,0.182222830266961,138,392,222,26,24,118,0,123,87,0,8,0
43,15,12.2136492563298,0,236.798359140136,1788,42.3972382191119,10083,242.495055025395,0,821,3493,45,743,1027,102,660,130,257,289,52,92,52,0.0286788558707352,0.0509137259333194,0.0286788558707352,5,15,30,1.25,1,0,1,1,5,3,7,0.0256307499479216,0,0.0384461252230437,0.0256307499479216,0.129475362650923,0.0711453689630224,0.165048047433595,137,391,221,26,25,116,0,120,87,0,8,0
40,13,13.0647463164622,0,298.905696164923,2077,51.141357614096,12136,298.905696164923,0,1022,4160,44,1003,1125,101,786,138,381,397,84,122,84,0.0401772720204478,0.0584366356048259,0.0401772720204478,7,28,43,1.490321033692,1,0,1,1,5,3,7,0.0278633083377352,0,0.0278633083377352,0.0278633083377352,0.123683811862775,0.0757735602604692,0.171594063785509,138,394,222,26,26,118,0,123,87,0,8,0
42,16,11.3955975895592,0,281.260222428782,2067,49.21428571,11812,281.260222428782,0,907,3833,45,1252,940,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,11.9986506090921,0,287.239291551752,2070,49.8741307042213,11921,287.239291551752,0,948,3945,44,1167,1004,102,811,136,376,418,95,136,95,0.045203049760034,0.0640952728462617,0.045203049760034,10,60,62,1.82548180279969,3,0,3,3,7,5,9,0.0667225280610011,0,0.0667225280610011,0.0667225280610011,0.156714148314735,0.111718338571522,0.201709958825256,138,392,222,26,24,118,0,123,87,0,8,0
41,15,12.0601142810118,0,282.554968543563,2041,49.0445006260823,11760,282.554968543563,0,934,3865,45,1165,999,102,791,135,373,412,92,132,92,0.0437890590189505,0.0630545436428069,0.0437890590189505,10,63,64,1.86072317269593,3,0,3,3,7,5,9,0.0708084840032582,0,0.0708084840032582,0.0708084840032582,0.160187210832761,0.115497847825158,0.200234013744526,137,392,222,26,24,118,0,123,87,0,8,0
42,16,11.3320823058526,0,281.098547151905,2067,49.21428571,11806,281.098547151905,0,907,3832,45,1252,936,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.293949474207,2067,49.21428571,11814,281.293949474207,0,908,3835,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.4592077787937,0,278.042526929784,2067,48.7776730413037,11781,278.042526929784,0,902,3828,45,1231,951,104,819,136,371,425,99,141,99,0.0468197527600936,0.0662461918963577,0.0468197527600936,12,77,72,1.97547559552016,3,0,3,3,7,5,9,0.0794925727955546,0,0.0794925727955546,0.0794925727955546,0.166290286431419,0.122891430027651,0.209689143663516,138,392,222,26,24,118,0,123,87,0,8,0
36,14,12.911929172599,0,257.693466051165,1632,44.848903522882,9331,257.693466051165,0,692,3200,40,760,863,93,626,133,231,287,44,80,44,0.0258707103694383,0.0473905945688038,0.0258707103694383,4,24,29,1.21343111062544,0,0,0,0,4,2,6,0,0,0,0,0.113079645418785,0.056539822559991,0.169619467978776,138,394,222,26,26,118,0,120,87,0,8,0
41,15,12.6795584957647,0,283.872949332807,2016,48.8714438220248,11706,283.872949332807,0,961,3895,45,1076,1055,101,757,136,372,394,82,122,82,0.0396804712570673,0.0589905302032741,0.0396804712570673,9,50,56,1.71876251245205,2,0,2,2,6,4,8,0.0543492769690828,0,0.0543492769690828,0.0543492769690828,0.146196884986209,0.100273081290154,0.182746106389015,137,393,222,26,25,118,0,122,87,0,8,0
42,16,11.396487222193,0,281.150117327313,2067,49.21428571,11808,281.150117327313,0,907,3834,45,1252,941,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.2445086671683,0,280.875632422487,2067,49.21428571,11796,280.875632422487,0,907,3830,45,1252,931,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,12,13.8212428517123,0,306.476140907757,2111,51.5030382282214,12570,306.476140907757,0,1101,4454,45,899,1245,103,773,141,402,388,73,112,73,0.0353013695957511,0.0535916880587703,0.0353013695957511,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0976270639529111,0.0488135319764555,0.146440595929367,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8222769588982,0,307.424617912819,2091,51.8838462323368,12392,307.424617912819,0,1086,4357,44,889,1218,101,769,140,390,384,75,112,75,0.0361798618558547,0.054133911256375,0.0361798618558547,5,6,30,1.25,0,0,0,0,4,2,6,0.00683716735497419,0,0.00683716735497419,0.00683716735497419,0.105469733904947,0.0561534506299604,0.154786017179933,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.292464169016,2067,49.21428571,11814,281.292464169016,0,908,3835,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.314429586217,2067,49.21428571,11815,281.314429586217,0,908,3834,45,1252,942,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.389167355757,2067,49.21428571,11818,281.389167355757,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
43,16,10.9513870574634,0,211.103599312096,1660,39.3948219124797,9038,219.290025962854,0,664,3134,44,707,874,101,657,125,184,254,50,90,50,0.0291774515974122,0.0528986091289192,0.0291774515974122,4,18,27,1.21639166525898,1,0,2,1,6,3,8,0.0368326234502934,0,0.0552489356082235,0.0368326234502934,0.145718350744888,0.082067331451409,0.190953058746004,138,389,221,26,24,116,0,120,87,0,8,0
42,15,12.9527008141077,0,251.932421610129,1830,44.1343294240553,10508,255.952668286213,0,888,3641,45,755,1090,101,656,132,290,303,51,91,51,0.0279239617646516,0.0493414201631947,0.0279239617646516,5,12,30,1.25,0,0,1,0,5,2,6,0.018088017924618,0,0.0271320270994612,0.018088017924618,0.120801220762085,0.064922614968464,0.153262528458851,137,392,221,26,25,117,0,120,87,0,8,0
40,12,13.8676573368909,0,307.886188721809,2082,52.05,12315,307.886188721809,0,1079,4319,44,887,1212,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,14,13.7448348837701,0,286.160912738752,1972,48.5738329593264,11614,286.160912738752,0,1007,3947,45,924,1151,100,698,137,370,365,66,105,66,0.0326148123542269,0.0520015270702033,0.0326148123542269,7,27,42,1.47462860050039,1,0,1,1,5,3,6,0.0260438957883215,0,0.0260438957883215,0.0260438957883215,0.12213731121042,0.0740906036491231,0.152671639087901,137,394,222,26,26,118,0,121,87,0,8,0
42,16,11.2496767412954,0,280.888787521019,2067,49.21428571,11797,280.888787521019,0,907,3830,45,1252,931,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.4598196708303,0,277.676420186199,2067,48.7385392321651,11775,277.676420186199,0,901,3827,45,1229,950,104,819,136,371,425,99,141,99,0.0467301026156116,0.0661748878713637,0.0467301026156116,12,77,72,1.973277461034,3,0,3,3,7,5,9,0.0788235753419089,0,0.0788235753419089,0.0788235753419089,0.165607054995291,0.122215315575071,0.208998795228453,138,392,222,26,24,118,0,123,87,0,8,0
42,12,13.4031965233307,0,302.835319941159,2163,50.5739585770736,12958,302.835319941159,0,1140,4646,47,908,1260,106,781,144,438,398,70,111,70,0.0330755722659733,0.0522000694270107,0.0330755722659733,5,6,30,1.25,2,0,2,2,6,4,8,0.0607385699003766,0,0.0607385699003766,0.0607385699003766,0.148590856106566,0.104664713003471,0.192516999209661,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8453556718511,0,307.540512913692,2082,52.05,12301,307.540512913692,0,1077,4316,44,887,1211,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.326811169956,2067,49.21428571,11815,281.326811169956,0,908,3834,45,1252,942,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
