,DECISIONTREE,RANDOMFORREST,LGBM,XGB,NB,ANN,CNN
10691,0.0,0.0,2.4314850635692243e-05,4.0713944e-06,1.9069547241748544e-23,1.8508787e-32,0.0
10692,0.0,0.0,2.1960135829976627e-05,9.101091e-06,5.997607944321483e-20,8.383645e-28,0.0
10693,1.0,1.0,0.9999781567171908,0.99999106,1.0,1.0,1.0
10694,0.0,0.0,2.1960128701887177e-05,2.5539903e-05,1.215601807125006e-60,0.0,0.0
10695,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,6.902165310097086e-64,0.0,0.0
10696,0.0,0.0,2.1960135829976627e-05,3.777316e-06,1.2827001329985804e-83,0.0,0.0
10697,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,7.996441822299944e-68,0.0,0.0
10698,1.0,1.0,0.9999781567171908,0.9999832,1.0,1.0,0.0
10699,1.0,1.0,0.9999781567171908,0.9999925,1.0,0.99969596,0.0
10700,1.0,0.97,0.9998919143490277,0.9929957,1.0937187448302634e-31,1.0,0.0
10701,1.0,1.0,0.9999781567171908,0.9999882,1.0,1.0,0.0
10702,0.0,0.0,2.1960135829976627e-05,3.777316e-06,1.5050581740021859e-83,0.0,0.0
10703,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,8.141811194206843e-67,0.0,0.0
10704,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
10705,1.0,1.0,0.9999781567171908,0.9999951,1.0,1.0,0.0
10706,1.0,1.0,0.9999781567171908,0.99999607,1.0,1.0,0.0
10707,0.0,0.0,2.1960135829976627e-05,3.5841615e-06,1.811739183249796e-54,0.0,0.0
10708,1.0,1.0,0.9999781567171908,0.99997425,1.0,0.99746984,0.0
10709,0.0,0.0,2.1960135829976627e-05,5.510711e-06,1.8383649244769718e-126,0.0,0.0
10710,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,2.54024367503296e-64,0.0,0.0
10711,1.0,1.0,0.9999781567171908,0.9999788,1.0,0.96530974,0.0
10712,1.0,1.0,0.9999781567171908,0.9999901,1.0,1.0,0.0
10713,0.0,0.0,2.1960135829976627e-05,4.2856655e-06,1.2721698498696426e-53,0.0,0.0
10714,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,5.371883742859333e-79,0.0,0.0
10715,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10716,1.0,1.0,0.9999781567171908,0.9999832,1.0,1.0,0.0
10717,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.933697788888132e-63,0.0,0.0
10718,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
10719,1.0,1.0,0.9999781567171908,0.9999759,1.0,1.0,0.0
10720,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,3.354250663569722e-85,0.0,0.0
10721,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,7.61074666016465e-74,0.0,0.0
10722,1.0,1.0,0.9999781567171908,0.9999751,1.0,1.0,0.0
10723,0.0,0.0,2.1960135829976627e-05,4.772152e-06,1.7385833083160181e-100,0.0,0.0
10724,1.0,1.0,0.9999781567171908,0.99999046,1.0,1.0,0.0
10725,0.0,0.0,2.1960135829976627e-05,3.0608246e-06,1.5332422018983326e-79,0.0,0.0
10726,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
10727,0.0,0.0,2.1960128701887177e-05,2.2726514e-05,1.2554024048421525e-53,0.0,0.0
10728,1.0,1.0,0.9999781567171908,0.99998355,1.0,1.0,0.0
10729,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
10730,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.8905907413947293e-58,0.0,0.0
10731,1.0,1.0,0.9999781567171908,0.999985,1.0,1.0,0.0
10732,1.0,1.0,0.9999781567171908,0.99998355,1.0,0.99999106,0.0
10733,1.0,1.0,0.9999781567171908,0.9999801,1.0,0.9999949,0.0
10734,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,3.989143838289967e-75,0.0,0.0
10735,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.397436636106257e-57,0.0,0.0
10736,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
10737,1.0,1.0,0.9999781567171908,0.99999285,1.0,1.0,0.0
10738,1.0,1.0,0.9999781567171908,0.99999046,1.0,1.0,0.0
10739,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,2.3010049388002297e-64,0.0,0.0
10740,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,8.248492188283357e-83,0.0,0.0
10741,1.0,1.0,0.9999781567171908,0.9999604,1.0,0.9800761,0.0
10742,1.0,1.0,0.9999781567171908,0.99999285,1.0,1.0,0.0
10743,0.0,0.0,2.1960128701887177e-05,2.5539903e-05,1.7526961252157216e-60,0.0,0.0
10744,1.0,1.0,0.9999388581151033,0.99949384,1.0,0.9998795,0.0
10745,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.4741475703771974e-66,0.0,0.0
10746,0.0,0.0,2.1960135829976627e-05,4.0015934e-06,1.6928290775018746e-80,0.0,0.0
10747,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.5872354177918259e-52,0.0,0.0
10748,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,8.346542099411714e-73,0.0,0.0
10749,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
10750,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.9445640784478085e-53,0.0,0.0
10751,0.0,0.0,2.1960135829976627e-05,1.1956726e-05,4.2834900607681004e-20,1.4549911e-23,0.0
10752,0.0,0.0,2.1960135829976627e-05,4.2856655e-06,1.563691065620561e-55,0.0,0.0
10753,0.0,0.0,2.1960135829976627e-05,4.2563202e-05,7.463808028611336e-26,7.0129864e-26,0.0
10754,0.0,0.0,2.1960135829976627e-05,6.518369e-06,5.677805421972704e-34,1.9355716e-33,0.0
10755,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,4.147184797151152e-84,0.0,0.0
10756,1.0,1.0,0.9999781567171908,0.9999846,1.0,1.0,0.0
10757,1.0,1.0,0.9999781567171908,0.9999875,1.0,1.0,0.0
10758,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
10759,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,1.0
10760,0.0,0.0,2.1960222399755577e-05,8.236856e-05,3.238740890896554e-43,1.0854706e-27,0.0
10761,0.0,0.0,2.196006093735918e-05,3.2873206e-05,3.485836565971793e-69,0.0,0.0
10762,0.0,0.0,2.1960135829976627e-05,4.772152e-06,4.547426500379103e-101,0.0,0.0
10763,1.0,1.0,0.9999781567171908,0.9999889,1.0,0.99999946,0.0
10764,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
10765,1.0,1.0,0.9999781567171908,0.99999046,1.0,1.0,0.0
10766,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
10767,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.1665526963599027e-81,0.0,0.0
10768,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10769,0.0,0.0,2.196424967322075e-05,2.87836e-05,3.582216784109909e-14,8.3516863e-22,0.0
10770,1.0,1.0,0.9999781567171908,0.99999285,1.0,1.0,0.0
10771,1.0,1.0,0.9999781567171908,0.99998486,1.0,1.0,0.0
10772,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,3.793599083606885e-66,0.0,0.0
10773,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.1948804411408953e-58,0.0,0.0
10774,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.5345057092356584e-86,0.0,0.0
10775,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
10776,1.0,1.0,0.9999781567171908,0.99999046,1.0,1.0,0.0
10777,0.0,0.0,2.1960135829976627e-05,9.101091e-06,1.9776900420435954e-34,1.1215093e-34,0.0
10778,1.0,1.0,0.9999781567171908,0.99998355,1.0,0.99997693,0.0
10779,1.0,1.0,0.9999781567171908,0.9999906,1.0,1.0,1.0
10780,0.0,0.0,2.1960135829976627e-05,4.498501e-06,5.962225196833274e-69,0.0,0.0
10781,0.0,0.0,2.4582147662779556e-05,1.1597252e-05,3.193877891790103e-51,0.0,0.0
10782,1.0,1.0,0.9999781567171908,0.99999464,1.0,1.0,0.0
10783,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.0835859546961893e-76,0.0,0.0
10784,1.0,1.0,0.9999781567171908,0.99998915,1.0,1.0,0.0
10785,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.0070684916626904e-53,0.0,0.0
10786,1.0,1.0,0.9999781567171908,0.9999808,1.0,0.99364233,0.0
10787,0.0,0.0,2.1960135829976627e-05,4.498501e-06,4.321598654210045e-46,7.138894e-36,0.0
10788,1.0,1.0,0.9999781567171908,0.999985,1.0,1.0,0.0
10789,0.0,0.0,2.1960135829976627e-05,7.325314e-06,7.325166497693906e-41,5.229927e-35,0.0
10790,1.0,1.0,0.9999781567171908,0.99998176,1.0,0.9999981,0.0
10791,0.0,0.0,2.1960135829976627e-05,5.510711e-06,1.0113486909219257e-103,0.0,0.0
10792,0.0,0.0,2.1960135829976627e-05,1.0889912e-05,7.515246620830893e-53,2.4669263e-38,0.0
10793,0.0,0.0,2.1960135864660634e-05,5.4766983e-06,1.374594978572726e-71,0.0,0.0
10794,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
10795,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
10796,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.496286541808714e-74,0.0,0.0
10797,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
10798,1.0,1.0,0.9999781570519706,0.9998963,1.0,1.0,1.0
10799,0.0,0.0,2.1960135829976627e-05,5.510711e-06,4.082480708446955e-95,0.0,0.0
10800,0.0,0.0,2.1960135829976627e-05,1.3529769e-05,5.811816490170565e-22,2.1333104e-23,0.0
10801,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,5.597065088374838e-78,0.0,0.0
10802,0.0,0.0,2.1960140980527436e-05,0.0002508278,7.8879889869999e-07,4.665864e-20,0.0
10803,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,2.123140694817766e-64,0.0,0.0
10804,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.871873268392793e-53,0.0,0.0
10805,0.0,0.0,2.1960135829976627e-05,1.1678627e-05,6.061036600634985e-47,7.303816e-35,0.0
10806,1.0,1.0,0.9999781567171908,0.999463,1.0,4.842691e-06,0.0
10807,1.0,1.0,0.9999781567171908,0.99998903,1.0,0.99988675,0.0
10808,0.0,0.0,2.1960057673969665e-05,5.6413784e-05,1.47296228006387e-131,0.0,0.0
10809,1.0,1.0,0.9999781567171908,0.999985,1.0,1.0,0.0
10810,0.0,0.0,2.1960140980527436e-05,0.0002508278,1.1317493838498717e-07,3.5730777e-20,0.0
10811,0.0,0.0,2.1960135829976627e-05,3.5841615e-06,1.1885232330978622e-54,0.0,0.0
10812,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.9048277315707077e-91,0.0,0.0
10813,1.0,0.97,0.9997089737667277,0.9993667,1.0,0.9997508,0.0
10814,0.0,0.0,2.1960135864660634e-05,3.5841615e-06,3.284579411031567e-55,0.0,0.0
10815,1.0,1.0,0.9999781567171908,0.99999285,1.0,1.0,0.0
10816,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,1.0
10817,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
10818,1.0,1.0,0.9999781567171908,0.9998456,1.0,1.0,0.0
10819,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,6.416184090433928e-87,0.0,0.0
10820,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.4056393186821525e-83,0.0,0.0
10821,1.0,1.0,0.9999781567171908,0.99999607,1.0,1.0,0.0
10822,1.0,1.0,0.9999781567171908,0.99998176,1.0,0.99999917,0.0
10823,1.0,1.0,0.9999781567171908,0.99997973,1.0,1.0,0.0
10824,1.0,1.0,0.9999781567171908,0.9999651,1.0,0.99534285,0.0
10825,1.0,1.0,0.9999781567171908,0.99993193,1.0,1.0,1.0
10826,1.0,1.0,0.9999781567171908,0.99996686,1.0,0.99998796,0.0
10827,1.0,1.0,0.9999781567171908,0.99986255,1.0,1.0,0.0
10828,0.0,0.0,2.1960057673969665e-05,5.6413784e-05,1.2348388173477523e-131,0.0,0.0
10829,1.0,1.0,0.9999781567171908,0.9999846,1.0,1.0,0.0
10830,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.3001629180572923e-73,0.0,0.0
10831,1.0,1.0,0.9999781567171908,0.9999893,1.0,1.0,0.0
10832,0.0,0.0,2.1960135829976627e-05,3.4397424e-06,3.3473608394779114e-65,0.0,0.0
10833,1.0,1.0,0.9999781567171908,0.9999771,1.0,0.9999852,0.0
10834,1.0,1.0,0.9999781567171908,0.9999728,1.0,1.0,0.0
10835,1.0,1.0,0.9999781567171908,0.99975425,1.0,1.0,0.0
10836,1.0,1.0,0.9999781567171908,0.999985,1.0,1.0,0.0
10837,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
10838,1.0,1.0,0.9999781567171908,0.9999957,1.0,1.0,0.0
10839,1.0,1.0,0.9999781567171908,0.99998844,1.0,1.0,0.0
10840,0.0,0.0,2.1960135829976627e-05,1.131103e-05,4.178737720985813e-25,9.541608e-28,0.0
10841,0.0,0.0,2.1960135829976627e-05,3.5841615e-06,2.5218054377345012e-55,0.0,0.0
10842,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
10843,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,4.643601599542131e-75,0.0,0.0
10844,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,5.0956182711816473e-79,0.0,0.0
10845,1.0,0.99,0.9999781974644865,0.99913305,1.0,0.9998944,0.0
10846,1.0,1.0,0.9999781567171908,0.9999851,1.0,1.0,0.0
10847,1.0,1.0,0.9999781567171908,0.9999937,1.0,0.99999994,0.0
10848,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
10849,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.939810473085143e-53,0.0,0.0
10850,0.0,0.04,2.196014095228028e-05,0.00022353588,0.9986645666317442,5.0851237e-16,0.0
10851,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,1.6659682531175126e-55,0.0,0.0
10852,0.0,0.0,2.1960057673969665e-05,6.793642e-05,3.591340293703284e-131,0.0,0.0
10853,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,7.383693083062215e-75,0.0,0.0
10854,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,1.0610353535337633e-85,0.0,0.0
10855,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10856,0.0,0.0,2.1960135829976627e-05,5.510711e-06,3.7729593759940153e-78,0.0,0.0
10857,1.0,1.0,0.9999781567171908,0.99997425,1.0,0.99510443,0.0
10858,1.0,1.0,0.9999781567171908,0.99998224,1.0,1.0,0.0
10859,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
10860,1.0,1.0,0.9999781567171908,0.999995,1.0,1.0,0.0
10861,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
10862,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10863,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.159270272181221e-108,0.0,0.0
10864,1.0,1.0,0.9999781567171908,0.99998355,1.0,1.0,0.0
10865,1.0,1.0,0.9999781567171908,0.99999154,1.0,1.0,0.0
10866,0.0,0.0,2.1960135829976627e-05,3.4727493e-06,4.489577827899853e-59,0.0,0.0
10867,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,6.182594550219997e-83,0.0,0.0
10868,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.3239116790015054e-83,0.0,0.0
10869,1.0,1.0,0.9999781567171908,0.99999225,1.0,1.0,0.0
10870,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.4800421475097007e-70,0.0,0.0
10871,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,9.685404986482317e-74,0.0,0.0
10872,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,9.919455297489161e-75,0.0,0.0
10873,1.0,0.86,0.999868597545831,0.99949884,1.0,1.354533e-06,0.0
10874,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,5.431064492913232e-77,0.0,0.0
10875,1.0,1.0,0.9999781567171908,0.99999213,1.0,0.9999999,0.0
10876,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,4.1522475956188935e-87,0.0,0.0
10877,0.0,0.0,2.1960135829976627e-05,3.5841615e-06,1.7237435282542794e-54,0.0,0.0
10878,0.0,0.0,2.1960132566575986e-05,2.5731177e-05,2.9636687574183555e-97,0.0,0.0
10879,0.0,0.0,2.1960135829976627e-05,3.5607832e-06,2.6087870491782965e-35,0.0,0.0
10880,1.0,1.0,0.9999781567171908,0.99999416,1.0,1.0,0.0
10881,1.0,1.0,0.9999781567171908,0.9997031,1.0,0.008494532,0.0
10882,0.0,0.0,2.1960057673969665e-05,0.00039323245,6.224391430542463e-184,0.0,0.0
10883,1.0,1.0,0.9999781567171908,0.99999297,1.0,1.0,0.0
10884,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,1.652619971104705e-65,0.0,0.0
10885,1.0,1.0,0.9999781567171908,0.99999046,1.0,1.0,0.0
10886,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,5.562399666124772e-84,0.0,0.0
10887,1.0,1.0,0.9999781567171908,0.9999931,1.0,1.0,0.0
10888,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,1.0
10889,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.841926679052718e-58,0.0,0.0
10890,0.0,0.0,2.1960135829976627e-05,4.4038547e-06,9.800514415448836e-54,0.0,0.0
10891,0.0,0.0,2.1960135829976627e-05,4.498501e-06,4.8348120936740025e-60,0.0,0.0
10892,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10893,0.0,0.0,2.1960135829976627e-05,3.5841615e-06,1.420417485399104e-54,0.0,0.0
10894,1.0,1.0,0.9999781567171908,0.99999297,1.0,1.0,0.0
10895,1.0,1.0,0.9999781567171908,0.99998987,1.0,0.99950504,0.0
10896,0.0,0.0,2.1960132566575986e-05,1.1298934e-05,4.826878148038078e-48,2.0344952e-36,0.0
10897,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10898,0.0,0.0,2.1960135829976627e-05,1.579265e-05,8.33701201703387e-15,1.4496234e-22,0.0
10899,0.0,0.0,2.1960135829976627e-05,6.1817077e-06,2.0524359360284252e-81,0.0,0.0
10900,0.0,0.0,2.1960135829976627e-05,2.916009e-06,5.38016672192235e-74,0.0,0.0
10901,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10902,0.0,0.0,2.1960135829976627e-05,4.9036594e-06,1.813690381756885e-91,0.0,0.0
10903,1.0,1.0,0.9999781567171908,0.9999832,1.0,1.0,0.0
10904,0.0,0.0,2.1960135829976627e-05,7.325314e-06,5.825707381602179e-41,4.2849217e-35,0.0
10905,0.0,0.0,2.1960135829976627e-05,4.0528807e-06,1.5325540943451253e-66,0.0,0.0
10906,1.0,1.0,0.9999781567171908,0.99996436,1.0,0.9806222,0.0
10907,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
10908,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.8077270571124707e-89,0.0,0.0
10909,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10910,1.0,1.0,0.9999781567171908,0.9999895,1.0,1.0,0.0
10911,0.0,0.0,2.1960135829976627e-05,9.101091e-06,9.667193166110893e-21,9.263295e-28,0.0
10912,0.0,0.01,2.1960135829976627e-05,5.489571e-05,2.6764026637863598e-40,8.426603e-37,0.0
10913,1.0,1.0,0.9999781567171908,0.9999434,1.0,1.0,1.0
10914,1.0,1.0,0.9999781567171908,0.9999627,1.0,0.9999981,0.0
10915,0.0,0.0,2.1960135829976627e-05,3.4727493e-06,8.490814932955543e-60,0.0,0.0
10916,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,2.485320580268681e-81,0.0,0.0
10917,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.174137966350424e-52,0.0,0.0
10918,0.0,0.0,2.1960135864660634e-05,3.5841615e-06,3.632077759166145e-56,0.0,0.0
10919,1.0,1.0,0.9999781567171908,0.9999933,1.0,1.0,0.0
10920,0.0,0.0,2.1960135829976627e-05,3.7752202e-06,5.176801464054461e-99,0.0,0.0
10921,0.0,0.0,2.1960135829976627e-05,4.498501e-06,8.288137827026943e-60,0.0,0.0
10922,0.0,0.0,2.1960135864660634e-05,4.873393e-06,9.92642173472135e-56,0.0,0.0
10923,0.0,0.0,2.1960135829976627e-05,9.101091e-06,3.35658554820727e-34,4.4615323e-35,0.0
10924,0.0,0.0,2.1960135829976627e-05,4.498501e-06,5.116658534593521e-52,0.0,0.0
10925,1.0,1.0,0.9999130366057402,0.9993925,7.085470385223407e-19,1.0,0.0
10926,0.0,0.0,2.1960135829976627e-05,3.4397424e-06,1.0040319111489779e-76,0.0,0.0
10927,1.0,1.0,0.9999781567171908,0.99999285,1.0,0.99999994,0.0
10928,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,3.6422993369890415e-72,0.0,0.0
10929,0.0,0.0,2.1960135829976627e-05,3.9649058e-06,2.667483865539719e-68,0.0,0.0
10930,1.0,1.0,0.9999781567171908,0.99998105,1.0,0.9999948,0.0
10931,1.0,1.0,0.9999781567171908,0.9999896,1.0,1.0,1.0
10932,0.0,0.0,2.1960135829976627e-05,4.9036594e-06,1.818221280934454e-91,0.0,0.0
10933,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,3.635238822406163e-59,0.0,0.0
10934,0.0,0.0,2.1960135829976627e-05,4.9036594e-06,1.2196691027244401e-98,0.0,0.0
10935,1.0,1.0,0.9999781567171908,0.99977976,1.0,0.99393004,0.0
10936,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.3215819628650342e-59,0.0,0.0
10937,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,1.0
10938,0.0,0.0,2.1960135829976627e-05,7.325314e-06,7.113173636562393e-41,4.9448e-35,0.0
10939,0.0,0.0,2.1960135829976627e-05,4.2856655e-06,1.1246106412608974e-54,0.0,0.0
10940,1.0,1.0,0.9999781567171908,0.9999913,1.0,1.0,0.0
10941,1.0,1.0,0.9999781567171908,0.99997663,1.0,0.99999994,0.0
10942,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
10943,0.0,0.0,2.1960135829976627e-05,2.4041157e-05,1.596845847394055e-45,6.8976796e-33,0.0
10944,1.0,1.0,0.9999781567171908,0.9999808,1.0,1.0,0.0
10945,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,2.468027452055284e-83,0.0,0.0
10946,0.0,0.0,2.1960101807535485e-05,8.629984e-06,1.8806664566392691e-13,1.3305944e-22,0.0
10947,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,2.538653252135569e-63,0.0,0.0
10948,1.0,1.0,0.9999781567171908,0.9999957,1.0,1.0,0.0
10949,1.0,1.0,0.9999781567171908,0.99998903,1.0,1.0,0.0
10950,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,4.95682534180914e-91,0.0,0.0
10951,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10952,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,3.0172510609831504e-61,0.0,0.0
10953,1.0,1.0,0.9999781575921287,0.9999925,1.0,0.9990798,0.0
10954,1.0,1.0,0.9999781567171908,0.999984,1.0,1.0,1.0
10955,0.0,0.0,2.1960135829976627e-05,4.498501e-06,3.66537550034662e-67,0.0,0.0
10956,1.0,1.0,0.9999781567171908,0.99998045,1.0,1.0,0.0
10957,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
10958,1.0,1.0,0.9999781567171908,0.9999864,1.0,1.0,0.0
10959,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
10960,1.0,1.0,0.9999781567171908,0.999984,1.0,1.0,1.0
10961,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,1.0
10962,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,1.1167977890907476e-65,0.0,0.0
10963,0.0,0.0,2.1960135829976627e-05,3.7752202e-06,8.762059583497745e-94,0.0,0.0
10964,1.0,1.0,0.9999781567171908,0.99999297,1.0,1.0,0.0
10965,1.0,1.0,0.9999781567171908,0.99999607,1.0,1.0,0.0
10966,0.0,0.0,2.1960135864660634e-05,5.4766983e-06,1.2611609875543026e-62,0.0,0.0
10967,0.0,0.0,2.1960046325573894e-05,9.83812e-05,1.4508007785655324e-152,0.0,0.0
10968,1.0,1.0,0.9999781567171908,0.9999914,1.0,1.0,0.0
10969,1.0,1.0,0.9999781567171908,0.9999949,1.0,1.0,0.0
10970,1.0,1.0,0.9999781567171908,0.9999292,1.0,1.0,0.0
10971,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10972,1.0,1.0,0.9999781567171908,0.999995,1.0,1.0,0.0
10973,1.0,1.0,0.9999781567171908,0.9999881,1.0,1.0,0.0
10974,1.0,1.0,0.9999781567171908,0.9998921,1.0,1.0,0.0
10975,1.0,1.0,0.9999781567171908,0.9999852,1.0,1.0,1.0
10976,1.0,1.0,0.9999781567171908,0.9999925,1.0,1.0,0.0
10977,1.0,1.0,0.9999781567171908,0.99999475,1.0,1.0,1.0
10978,1.0,1.0,0.9999781567171908,0.9999957,1.0,1.0,0.0
10979,1.0,1.0,0.9999781567171908,0.99999285,1.0,1.0,0.0
10980,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,1.4871823461126028e-61,0.0,0.0
10981,1.0,1.0,0.9999781567171908,0.99999213,1.0,1.0,0.0
10982,1.0,1.0,0.9999781567171908,0.9999958,1.0,1.0,0.0
10983,0.0,0.0,2.1960135829976627e-05,9.101091e-06,3.1702907768245255e-27,3.005802e-29,0.0
10984,1.0,1.0,0.9999781567171908,0.9999844,1.0,1.0,0.0
10985,1.0,1.0,0.9999781567171908,0.9999651,1.0,0.9888167,0.0
10986,0.0,0.0,2.1960135829976627e-05,3.3084448e-06,5.120846527033853e-57,0.0,0.0
10987,1.0,1.0,0.9999781567171908,0.99940014,1.0,0.009264949,0.0
10988,0.0,0.0,2.1960135829976627e-05,4.498501e-06,1.8744352480442687e-63,0.0,0.0
10989,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,7.130062389992015e-91,0.0,0.0
10990,1.0,1.0,0.9999781567171908,0.99999166,1.0,1.0,0.0
10991,1.0,1.0,0.9999781567171908,0.99999285,1.0,0.99999887,0.0
10992,0.0,0.0,2.1960057673969665e-05,6.793642e-05,1.4450994864493394e-129,0.0,0.0
10993,0.0,0.0,2.1960101807535485e-05,7.6063316e-06,1.092237944123963e-14,4.1108088e-23,0.0
10994,1.0,1.0,0.9999781567171908,0.9999893,1.0,1.0,0.0
10995,0.0,0.0,2.2467395925448595e-05,4.873393e-06,2.0589466191447515e-38,5.804157e-32,0.0
10996,0.0,0.0,2.1960135829976627e-05,5.0553963e-06,2.891650265414214e-73,0.0,0.0
10997,0.0,0.0,2.1960135829976627e-05,4.4557446e-06,1.9040244136584232e-71,0.0,0.0
10998,0.0,0.0,2.1960135829976627e-05,4.498501e-06,2.7080909685049335e-58,0.0,0.0
10999,0.0,0.0,2.1960135829976627e-05,1.1956726e-05,5.347533659301418e-22,2.8089465e-24,0.0
